category,name,status,source,source_url,note,last_checked
ATIŞTIRMALIK,Orgran Glutensiz Bisküvileri,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Quru kurutulmuş ürünler,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,"Pol’s Kurutulmuş Böğürtlen, Çilek, Elma, Limon, Mısır, Portakal ve Vişne",site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,"Rawberry Cacao, Rawberry Pistachio, Rawberry Goji Berry, Rawberry Peanuts, Rawberry Hazelnut",site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Rawsome Fruit&Nuts Bar,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Rocky Rice Sütlü Çikolatali Pirinç Patlaği,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Sante01 Karabuğdaylı Zerdeçallı Atıştırmalık,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Sante01 Glutensiz Fıstık Aşkı Doğum Günü Pastası,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Sante01 Glutensiz Karışık Pizza,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Sante01 Glutensiz Hamburger Ekmeği,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Seferoğlu Glutensiz Unlu Mamülleri,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Schar Tüm ürünleri,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Bisküvi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Hindistancevizli Kurabiye,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Ispanaklı ince Gevrek,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Karabuğdaylı Grissini,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Peynirli Dereotlu Mini Kraker,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Pizza Aromalı İnce Gevrek,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Zerdeçallı İnce Gevrek,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Peynirli Soğanlı Ekmek Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Ta!da! Ballı Hardallı Cips,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Tahinly Tarsus Çöreği,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Tahinly Karışık Kurabiye,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Tahinly Tahıllı Kraker,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Thin Think High Protein Bar,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Thin Think Pirinç Krakeri,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Tivoli Damla Çikolatalı Bisküvi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Vak-Mak 2’li koçanda Mısır,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Vak-Mak Pancar Haşlanmış Soyulmuş Rendelenmiş,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ATIŞTIRMALIK,Yağcıoğlu Pastaneleri Glutensiz Ürünleri,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Aynes,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Bakraç,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Çayirova,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Dalgiçlar,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Eker,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,İtimat,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Kebir,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Otat,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Özgüllü,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Pınar,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Sakipağa,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Saklı Cennet Keçi Ayranı,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Sek,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Sütas,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Tire Süt,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Yörsan,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
AYRAN,Yörükoğlu,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BADEM UNU,Ambar Evim Badem Unu,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BADEM UNU,Güzel Gıda Badem Unu,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BADEM UNU,İngro Gıda Badem Unu,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BADEM UNU,Wefood Badem Unu,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BAHARATLAR,"Bağdat Baharat (Karışımlar, Köfte Baharı ve Köri dışındaki baharatlar)",uygun_degil_tedbirli,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Risk/uyarı içerdiği için çölyak açısından uygun kabul edilmedi; etiket ve üretici teyidi gerekir.,2026-05-03
BAL,Anavarza Bal,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BAL,Balparmak,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BAL,"Binboğa Balı (Çam Balı, Çiçek Balı, Keven&Kekik Balı)",site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BAL,Saklı Cennet Bal,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BAL,TKV Bal,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BALIK,Süperfresh,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BALIK,"Dardanel Bitkisel Yağlı Ton, Zeytinyağlı Ton, Light Ton, Gurme Ton, Somon, Mısırlı Ton, Fasulyeli Ton, Hamsi, Uskumru, Sardalya",site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BALIK,DenizEv Glutensiz Alaska Mezgiti ve Glutensiz Cod,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BALIK,Kaptan Memo,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BALIK,Ton Ton Balik,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BALIK,Tonkinos Ton Acili Acisiz,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BALIK,Troya Ton,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BOZA,Balaban Boza,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
BOZA,Vefa Bozacisi (Glutensiz etiketi olan),uygun_degil_tedbirli,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Risk/uyarı içerdiği için çölyak açısından uygun kabul edilmedi; etiket ve üretici teyidi gerekir.,2026-05-03
CHİA TOHUMU,Güzel Gıda Chia Tohumu,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CHİA TOHUMU,Nustil Chia Tohumu,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CHİA TOHUMU,"Wefood Beyaz, Siyah Chia ve Chia unu",site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Crunch Wavy Deniz Tuzlu Nohut Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Crunch Wavy Yoğurt ve Mevsim Yeşillikli Nohut Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Crunch Wavy Ketçap Aromalı Nohut Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Crunch Wavy Spicy Aromalı Nohut Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Crunch Wavy Avokado Aromalı Nohut Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Çitir Elma Elmataş,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Lafiesta salsa medium 315g,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Lafiesta salsa questo 300g,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,La fiesta salsa cheddar cheese 3000g,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Lafiesta salsa guacamole 300g,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Lafiesta taco shells 12 pcs,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Nachos Chips Casa Fiesta,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Nustil Kinoa Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Patisswiss Acı Biber aromalı Nohut Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Patisswiss Puff Nohut Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Poco Loco Nacho Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Poco Loco Tortilla Cipsi,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
CİPSLER,Samai Cips çeşitleri,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ÇİKOLATA,Aroha Antep Fıstıklı Bitter Çikolata,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ÇİKOLATA,Aroha Hurma Özlü Çikolata,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ÇİKOLATA,Aroha Bitter Sade Çikolata,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ÇİKOLATA,Aroha Stevia Sütlü Çikolata,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ÇİKOLATA,Aroha Stevia Beyaz Çikolata,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
ÇİKOLATA,Aroha Stevia Bitter Çikolata,site_listesinde_var_uygun,Çölyakla Yaşam Derneği,https://colyak.org.tr/glutensiz-urunler/,Çölyakla Yaşam Derneği gluten­siz ürün listesinde yer alıyor; yine de güncel etiket/alerjen bilgisi kontrol edilmeli.,2026-05-03
